Rank : Fire Chief,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Firefighter,Classification : Wildland Contract,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Support
Rank : Junior Firefighter,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Response,Activity : Personal Vehicle Driver/Passenger
Rank : Lieutenant,Classification : Part-Time (Paid),Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Fire Chief,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Response,Activity : Vehicle Passenger
Rank : Battalion Chief,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Fire Chief,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : In-Station Duties
Rank : Lieutenant,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Emergency,Activity : Support
Rank : Captain,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Lieutentant,Classification : Volunteer,Cause Of Death : Other,Nature Of Death : Other,Duty : On-Scene Fire,Activity : Unknown
Rank : Deputy Fire Chief,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Unknown
Rank : Firefighter,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Return,Activity : Other
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Response,Activity : Vehicle Driver
Rank : Captain,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Other,Duty : On-Duty,Activity : Other
Rank : Captain ,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Support
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Response,Activity : Personal Vehicle Driver/Passenger
Rank : Fire Chief,Classification : Paid-on-Call,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Private,Classification : Career,Cause Of Death : Other,Nature Of Death : Other,Duty : On-Duty,Activity : Other
Rank : Fire Chief,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Violence,Duty : Response,Activity : Other
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Violence,Duty : Response,Activity : Other
Rank : Captain,Classification : Volunteer,Cause Of Death : Collapse,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Captain/Chaplain,Classification : Volunteer,Cause Of Death : Assault,Nature Of Death : Trauma,Duty : On-Duty,Activity : Not on Scene
Rank : Lieutenant,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Search and Rescue
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Response,Activity : Vehicle Passenger
Rank : Fire Chief,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Incident Command
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Emergency,Activity : Scene Safety
Rank : Firefighter Engineer,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Emergency,Activity : Extrication
Rank : Captain,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Response,Activity : Emergency Response
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Response,Activity : Personal Vehicle Driver/Passenger
Rank : Battalion Chief,Classification : Career,Cause Of Death : Fall,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Ventilation
Rank : Assistant Chief,Classification : Career,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Response,Activity : Personal Vehicle Driver/Passenger
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Response,Activity : Personal Vehicle Driver/Passenger
Rank : Captain,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Unknown
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Unknown
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Unknown
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Unknown
Rank : Captain,Classification : Volunteer,Cause Of Death : Other,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Unknown
Rank : Captain,Classification : Career,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Unknown
Rank : Captain,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Unknown
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Unknown
Rank : Captain,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Unknown
Rank : Fire Chief,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Emergency,Activity : Incident Command
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Emergency,Activity : Search and Rescue
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Trapped,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Search and Rescue
Rank : Firefighter,Classification : Wildland Full-Time,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Unknown
Rank : Assistant Fire Chief,Classification : Volunteer,Cause Of Death : Other,Nature Of Death : Other,Duty : On-Scene Fire,Activity : Pump Operations
Rank : Firefighter,Classification : Career,Cause Of Death : Disorientation,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Career,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Other
Rank : Fire Rescue Officer,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Search and Rescue
Rank : Engineer Operator EMT,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Captain/EMT,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter/EMT,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Wildland Part-Time,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Support
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Contact,Nature Of Death : Electrocution,Duty : On-Scene Fire,Activity : Support
Rank : Assistant Chief,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Not on Scene
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Training,Activity : Personal Vehicle Driver/Passenger
Rank : Firefighter/Chaplain,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Support
Rank : Firefighter,Classification : Wildland Part-Time,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Squad Boss,Classification : Wildland Full-Time,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Squad Boss,Classification : Wildland Full-Time,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Wildland Part-Time,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Wildland Part-Time,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Wildland Crew Supervisor,Classification : Wildland Full-Time,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Wildland Part-Time,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Wildland Part-Time,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Wildland Part-Time,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Wildland Part-Time,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Wildland Part-Time,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Wildland Part-Time,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Wildland Captain,Classification : Wildland Full-Time,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Wildland Part-Time,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Wildland Full-Time,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Wildland Part-Time,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Squad Boss,Classification : Wildland Full-Time,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Wildland Part-Time,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Wildland Part-Time,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Engineer/Paramedic,Classification : Career,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : Response,Activity : Emergency Response
Rank : Fire Chief,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Response,Activity : Emergency Response
Rank : Firefighter,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Response,Activity : Emergency Response
Rank : Heavy Equipment Operator,Classification : Wildland Contract,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Other
Rank : Lieutenant,Classification : Volunteer,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Response,Activity : Personal Vehicle Driver/Passenger
Rank : Firefighter,Classification : Wildland Contract,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Support
Rank : Firefighter,Classification : Wildland Contract,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Return,Activity : Vehicle Driver
Rank : Pump Operator/Engineer,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Not on Scene
Rank : Firefighter,Classification : Wildland Contract,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Unknown
Rank : Fire Captain,Classification : Wildland Full-Time,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Vehicle Driver
Rank : Assistant Fire Chief,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Not on Scene
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Response,Activity : Vehicle Driver
Rank : Inmate Firefighter,Classification : Wildland Part-Time,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Other
Rank : Lieutenant,Classification : Volunteer,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Search and Rescue
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Emergency,Activity : EMS/Patient Care
Rank : Fire Police Captain,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Emergency,Activity : Scene Safety
Rank : Lieutenant,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Training,Activity : Fitness Activity
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Response,Activity : Personal Vehicle Driver/Passenger
Rank : Lieutenant,Classification : Career,Cause Of Death : Collapse,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Other
Rank : Fire Police Lieutenant,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Return,Activity : Other
